rank,feature_idx,cohens_d,auroc,fire_rate_tool,fire_rate_nontool,diff,mean_tool,mean_nontool,sign
138,421,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
139,385,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
140,349,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
141,350,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
142,336,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
143,337,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
144,338,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
145,339,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
146,341,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
147,352,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
148,413,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
149,354,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
150,355,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
151,356,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
152,357,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
153,344,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
154,347,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
155,410,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
156,411,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
157,412,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
158,353,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
159,64,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
160,1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
161,767,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
162,752,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
163,753,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
164,755,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
165,756,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
166,757,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
167,517,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
168,759,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
169,774,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
170,775,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
171,760,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
172,761,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
173,762,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
174,764,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
175,765,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
176,766,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
177,758,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
178,578,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
179,580,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
180,581,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
181,583,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
182,569,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
183,570,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
184,534,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
185,584,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
186,585,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
187,78,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
188,587,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
189,588,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
190,589,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
191,590,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
192,72,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
193,74,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
194,75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
195,76,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
196,77,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
