name,architecture,variant_family,regime,dict_size,topk,exclusive_pct,exclusive_pct_label,model_side,metric_family,stage,value
antebe1/dfc-D8k-excl5-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.05,5%,B,tool_correctness,delta,3.0
antebe1/dfc-D8k-excl5-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.05,5%,A,format_accuracy,pre,19.0
antebe1/dfc-D8k-excl5-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.05,5%,B,format_accuracy,pre,0.0
antebe1/dfc-D8k-excl5-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.05,5%,A,overall_score,pre,-0.43
antebe1/dfc-D8k-excl5-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.05,5%,B,overall_score,pre,-1.0
antebe1/dfc-D8k-excl5-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.05,5%,A,tool_correctness,pre,19.0
antebe1/dfc-D8k-excl5-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.05,5%,B,tool_correctness,pre,0.0
antebe1/dfc-D8k-excl5-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.05,5%,A,format_accuracy,post,26.0
antebe1/dfc-D8k-excl5-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.05,5%,B,format_accuracy,post,0.0
antebe1/dfc-D8k-excl5-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.05,5%,A,overall_score,post,-0.22
antebe1/dfc-D8k-excl5-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.05,5%,B,overall_score,post,-0.96
antebe1/dfc-D8k-excl5-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.05,5%,A,tool_correctness,post,26.0
antebe1/dfc-D8k-excl5-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.05,5%,B,tool_correctness,post,2.0
antebe1/dfc-D8k-excl5-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.05,5%,A,format_accuracy,delta,7.0
antebe1/dfc-D8k-excl5-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.05,5%,B,format_accuracy,delta,0.0
antebe1/dfc-D8k-excl5-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.05,5%,A,overall_score,delta,0.21
antebe1/dfc-D8k-excl5-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.05,5%,B,overall_score,delta,0.04
antebe1/dfc-D8k-excl5-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.05,5%,A,tool_correctness,delta,7.0
antebe1/dfc-D8k-excl5-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.05,5%,B,tool_correctness,delta,2.0
antebe1/dfc-D8k-excl5-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.05,5%,A,format_accuracy,pre,19.0
antebe1/dfc-D8k-excl5-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.05,5%,B,format_accuracy,pre,0.0
antebe1/dfc-D8k-excl5-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.05,5%,A,overall_score,pre,-0.43
antebe1/dfc-D8k-excl5-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.05,5%,B,overall_score,pre,-1.0
antebe1/dfc-D8k-excl5-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.05,5%,A,tool_correctness,pre,19.0
antebe1/dfc-D8k-excl5-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.05,5%,B,tool_correctness,pre,0.0
antebe1/dfc-D8k-excl5-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.05,5%,A,format_accuracy,post,45.0
antebe1/dfc-D8k-excl5-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.05,5%,B,format_accuracy,post,0.0
antebe1/dfc-D8k-excl5-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.05,5%,A,overall_score,post,0.35
antebe1/dfc-D8k-excl5-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.05,5%,B,overall_score,post,-0.94
antebe1/dfc-D8k-excl5-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.05,5%,A,tool_correctness,post,45.0
antebe1/dfc-D8k-excl5-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.05,5%,B,tool_correctness,post,3.0
antebe1/dfc-D8k-excl5-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.05,5%,A,format_accuracy,delta,26.0
antebe1/dfc-D8k-excl5-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.05,5%,B,format_accuracy,delta,0.0
antebe1/dfc-D8k-excl5-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.05,5%,A,overall_score,delta,0.78
antebe1/dfc-D8k-excl5-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.05,5%,B,overall_score,delta,0.06
antebe1/dfc-D8k-excl5-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.05,5%,A,tool_correctness,delta,26.0
antebe1/dfc-D8k-excl5-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.05,5%,B,tool_correctness,delta,3.0
antebe1/dfc-D8k-excl5-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.05,5%,A,format_accuracy,pre,19.0
antebe1/dfc-D8k-excl5-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.05,5%,B,format_accuracy,pre,0.0
antebe1/dfc-D8k-excl5-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.05,5%,A,overall_score,pre,-0.43
antebe1/dfc-D8k-excl5-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.05,5%,B,overall_score,pre,-1.0
antebe1/dfc-D8k-excl5-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.05,5%,A,tool_correctness,pre,19.0
antebe1/dfc-D8k-excl5-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.05,5%,B,tool_correctness,pre,0.0
antebe1/dfc-D8k-excl5-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.05,5%,A,format_accuracy,post,51.0
antebe1/dfc-D8k-excl5-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.05,5%,B,format_accuracy,post,0.0
antebe1/dfc-D8k-excl5-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.05,5%,A,overall_score,post,0.55
antebe1/dfc-D8k-excl5-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.05,5%,B,overall_score,post,-0.74
antebe1/dfc-D8k-excl5-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.05,5%,A,tool_correctness,post,52.0
antebe1/dfc-D8k-excl5-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.05,5%,B,tool_correctness,post,13.0
antebe1/dfc-D8k-excl5-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.05,5%,A,format_accuracy,delta,32.0
antebe1/dfc-D8k-excl5-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.05,5%,B,format_accuracy,delta,0.0
antebe1/dfc-D8k-excl5-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.05,5%,A,overall_score,delta,0.98
antebe1/dfc-D8k-excl5-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.05,5%,B,overall_score,delta,0.26
antebe1/dfc-D8k-excl5-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.05,5%,A,tool_correctness,delta,33.0
antebe1/dfc-D8k-excl5-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.05,5%,B,tool_correctness,delta,13.0
